student_id,name,class,subject,marks
S03008,Frank,11,Biology,49
S03009,Tara,12,Science,69
S03010,Bob,10,Biology,32
S03011,Alice,11,Science,80
S03012,Qadir,12,Math,44
S03013,Riya,9,Physics,94
S03014,Priya,12,Science,42
S03015,Ivy,9,Science,84
S03016,Nisha,12,Computer,93
S03017,Nisha,12,Physics,92
S03018,Nisha,9,Science,37
S03019,Bob,9,Biology,37
S03020,Grace,12,Math,92
S03021,Karan,9,Biology,62
S03022,Charlie,11,Biology,79
S03023,Henry,10,Science,86
S03024,Diana,12,Science,60
S03025,Alice,11,Biology,48
S03026,Alice,10,Biology,37
S03027,Alice,10,Science,77
S03028,Karan,10,Biology,44
S03029,Diana,12,Physics,87
S03030,Bob,12,Math,87
S03031,Tara,12,English,90
S03032,Karan,12,English,30
S03033,Manoj,11,English,40
S03034,Priya,10,Chemistry,81
S03035,Eva,9,Biology,48
S03036,Frank,12,Science,67
S03037,Diana,12,Chemistry,90
S03038,Diana,11,English,45
S03039,Manoj,9,Chemistry,97
S03040,Priya,11,Math,73
S03041,Qadir,11,English,56
S03042,Qadir,10,Computer,89
S03043,Henry,12,Physics,74
S03044,Karan,11,English,91
S03045,Liya,12,Science,53
S03046,Karan,11,Biology,96
S03047,Henry,9,Physics,68
S03048,Om,12,Math,31
S03049,Qadir,12,Math,86
S03050,Ivy,9,Physics,97
S03051,Bob,9,Chemistry,80
S03052,Riya,11,Math,34
S03053,Riya,10,Computer,52
S03054,Om,11,English,63
S03055,Qadir,9,Science,76
S03056,Tara,11,Physics,62
S03057,Sanjay,9,Physics,35
S03058,Riya,9,Computer,61
S03059,Karan,12,Computer,49
S03060,Frank,12,Physics,54
S03061,Karan,12,Chemistry,34
S03062,Charlie,12,Science,99
S03063,Sanjay,9,Physics,95
S03064,Liya,9,Physics,48
S03065,Qadir,10,Physics,66
S03066,Bob,9,Physics,52
S03067,Tara,11,English,64
S03068,Riya,11,Biology,52
S03069,Diana,9,English,80
S03070,Jack,11,Biology,36
S03071,Karan,11,Biology,85
S03072,Priya,10,Chemistry,79
S03073,Jack,12,Science,40
S03074,Om,10,Math,38
S03075,Sanjay,11,Math,57
S03076,Eva,12,Math,35
S03077,Qadir,10,Physics,36
S03078,Om,10,Math,54
S03079,Frank,12,Science,77
S03080,Sanjay,9,Science,97
S03081,Qadir,10,Computer,62
S03082,Diana,10,Biology,88
S03083,Qadir,9,Computer,100
S03084,Liya,11,Science,39
S03085,Diana,10,Chemistry,85
S03086,Jack,12,Biology,72
S03087,Diana,12,Math,92
S03088,Charlie,9,Chemistry,78
S03089,Priya,9,English,82
S03090,Charlie,10,Math,96
S03091,Grace,9,Physics,92
S03092,Ivy,9,Science,36
S03093,Alice,12,Physics,80
S03094,Liya,12,Math,88
S03095,Sanjay,12,Chemistry,76
S03096,Ivy,11,Math,67
S03097,Karan,12,Chemistry,72
S03098,Jack,11,English,46
S03099,Jack,12,Computer,53
S03100,Grace,11,Biology,83
S03101,Sanjay,9,English,74
S03102,Diana,10,Computer,70
S03103,Om,10,Biology,63
S03104,Qadir,9,Biology,67
S03105,Henry,9,Math,44
S03106,Diana,11,Science,42
S03107,Nisha,12,Physics,99
S03108,Ivy,9,Computer,38
S03109,Alice,11,Physics,47
S03110,Ivy,9,Physics,85
S03111,Karan,9,Biology,63
S03112,Charlie,11,Math,77
S03113,Eva,10,Math,70
S03114,Diana,11,English,82
S03115,Ivy,10,Physics,60
S03116,Ivy,9,Biology,56
S03117,Om,9,Physics,93
S03118,Charlie,9,Science,90
S03119,Ivy,11,Computer,96
S03120,Priya,11,Biology,80
S03121,Jack,11,Chemistry,97
S03122,Nisha,11,Physics,71
S03123,Grace,11,Physics,91
S03124,Jack,9,Chemistry,77
S03125,Sanjay,10,English,96
S03126,Henry,9,English,74
S03127,Eva,10,Computer,31
S03128,Qadir,12,Physics,76
S03129,Manoj,10,English,92
S03130,Bob,11,English,50
S03131,Priya,11,Biology,96
S03132,Manoj,11,Physics,53
S03133,Charlie,12,Biology,99
S03134,Eva,10,Computer,73
S03135,Diana,9,Math,53
S03136,Liya,9,Math,54
S03137,Bob,12,Science,35
S03138,Priya,9,Physics,80
S03139,Om,9,English,70
S03140,Om,10,Computer,59
S03141,Charlie,12,Science,95
S03142,Riya,10,Chemistry,50
S03143,Tara,9,English,77
S03144,Riya,11,Science,42
S03145,Riya,9,Chemistry,85
S03146,Alice,10,English,71
S03147,Tara,9,Science,66
S03148,Sanjay,11,Biology,91
S03149,Diana,11,Biology,57
S03150,Tara,11,Science,93
S03151,Grace,11,Math,35
S03152,Jack,10,Physics,66
S03153,Bob,10,English,61
S03154,Diana,11,Math,97
S03155,Manoj,9,Biology,33
S03156,Diana,11,Science,32
S03157,Frank,12,Biology,68
S03158,Qadir,9,Science,90
S03159,Jack,12,Math,99
S03160,Bob,11,Physics,65
S03161,Qadir,11,Physics,43
S03162,Diana,9,Computer,68
S03163,Charlie,9,English,56
S03164,Riya,10,Chemistry,59
S03165,Alice,10,Physics,92
S03166,Manoj,10,Math,36
S03167,Nisha,11,English,80
S03168,Charlie,9,Science,30
S03169,Qadir,11,English,85
S03170,Liya,10,Math,42
S03171,Tara,11,Chemistry,41
S03172,Eva,12,Math,87
S03173,Jack,10,Chemistry,37
S03174,Om,11,English,95
S03175,Eva,10,Biology,55
S03176,Priya,12,Biology,72
S03177,Henry,10,Chemistry,37
S03178,Alice,12,Physics,50
S03179,Grace,10,Biology,58
S03180,Qadir,12,Physics,89
S03181,Priya,10,Biology,88
S03182,Manoj,12,Biology,80
S03183,Diana,12,Physics,92
S03184,Qadir,11,Computer,90
S03185,Ivy,12,Biology,48
S03186,Priya,10,Physics,64
S03187,Eva,11,Math,97
S03188,Alice,11,Math,77
S03189,Alice,11,Biology,56
S03190,Priya,12,Computer,49
S03191,Jack,11,Biology,74
S03192,Charlie,9,Computer,47
S03193,Sanjay,11,Physics,31
S03194,Manoj,9,English,50
S03195,Priya,10,Math,56
S03196,Manoj,12,Physics,53
S03197,Manoj,11,English,72
S03198,Manoj,10,Physics,100
S03199,Qadir,9,Math,73
S03200,Frank,11,Biology,40
S03201,Manoj,12,Biology,30
S03202,Qadir,9,Science,51
S03203,Om,9,English,39
S03204,Nisha,11,Chemistry,92
S03205,Om,9,Biology,72
S03206,Bob,10,Chemistry,93
S03207,Eva,11,English,85
S03208,Alice,10,Math,45
S03209,Karan,11,Computer,31
S03210,Alice,10,Physics,65
S03211,Bob,11,Physics,95
S03212,Karan,12,Biology,65
S03213,Jack,10,Math,99
S03214,Nisha,10,Science,95
S03215,Diana,12,Science,95
S03216,Karan,11,Physics,44
S03217,Henry,10,Chemistry,37
S03218,Diana,10,Physics,40
S03219,Charlie,11,English,48
S03220,Sanjay,11,English,95
S03221,Karan,12,Physics,94
S03222,Riya,9,Math,95
S03223,Karan,9,Computer,65
S03224,Qadir,11,English,72
S03225,Eva,9,Science,52
S03226,Grace,12,Computer,88
S03227,Eva,12,Science,89
S03228,Manoj,11,Chemistry,68
S03229,Diana,10,Science,32
S03230,Manoj,11,Computer,75
S03231,Tara,12,Physics,56
S03232,Qadir,11,Biology,92
S03233,Riya,10,Math,71
S03234,Alice,12,Biology,53
S03235,Grace,10,Physics,52
S03236,Henry,10,Computer,74
S03237,Sanjay,12,Biology,77
S03238,Henry,9,Biology,53
S03239,Nisha,12,Chemistry,78
S03240,Priya,11,Computer,57
S03241,Tara,12,Science,78
S03242,Priya,12,Computer,76
S03243,Nisha,9,Computer,31
S03244,Grace,10,Biology,94
S03245,Nisha,10,Computer,60
S03246,Frank,9,Science,39
S03247,Sanjay,9,Biology,58
S03248,Charlie,12,Math,94
S03249,Grace,11,Chemistry,37
S03250,Henry,10,Computer,75
S03251,Henry,11,Chemistry,66
S03252,Om,9,Math,90
S03253,Manoj,12,Math,30
S03254,Bob,10,Science,83
S03255,Liya,10,Biology,55
S03256,Sanjay,11,Computer,88
S03257,Frank,11,Chemistry,33
S03258,Frank,11,Math,34
S03259,Henry,9,Science,46
S03260,Grace,11,Physics,52
S03261,Eva,9,Math,43
S03262,Alice,10,Science,73
S03263,Jack,12,English,63
S03264,Jack,11,Computer,67
S03265,Liya,9,Science,43
S03266,Manoj,9,Chemistry,56
S03267,Frank,11,Chemistry,70
S03268,Karan,9,Math,83
S03269,Frank,11,Physics,78
S03270,Henry,11,Chemistry,91
S03271,Bob,9,Science,63
S03272,Qadir,9,Computer,86
S03273,Priya,9,Science,88
S03274,Ivy,9,Biology,94
S03275,Om,9,Math,33
S03276,Eva,11,Physics,51
S03277,Alice,11,Biology,32
S03278,Grace,9,English,79
S03279,Riya,12,English,53
S03280,Bob,9,Physics,74
S03281,Nisha,9,Biology,93
S03282,Liya,12,Biology,64
S03283,Grace,12,Chemistry,79
S03284,Nisha,11,Science,38
S03285,Diana,9,Physics,51
S03286,Sanjay,10,English,55
S03287,Om,9,Math,48
S03288,Riya,12,Chemistry,94
S03289,Alice,9,Biology,54
S03290,Diana,10,Computer,48
S03291,Diana,10,Physics,49
S03292,Charlie,11,Biology,58
S03293,Liya,10,Science,35
S03294,Charlie,11,Biology,77
S03295,Tara,9,Chemistry,100
S03296,Grace,12,Science,80
S03297,Frank,10,English,56
S03298,Bob,12,Computer,58
S03299,Eva,10,Physics,80
S03300,Ivy,12,Physics,59
S03301,Sanjay,12,Computer,79
S03302,Liya,10,Math,85
S03303,Nisha,11,Computer,53
S03304,Frank,11,Math,44
S03305,Eva,10,English,30
S03306,Om,9,Math,93
S03307,Om,12,Physics,72
S03308,Om,9,Chemistry,99
S03309,Sanjay,12,Computer,71
S03310,Riya,12,Biology,99
S03311,Nisha,10,Physics,81
S03312,Karan,12,Biology,53
S03313,Frank,10,Physics,72
S03314,Jack,10,Physics,35
S03315,Ivy,9,Chemistry,73
S03316,Nisha,9,English,42
S03317,Diana,10,Physics,98
S03318,Bob,10,English,82
S03319,Liya,11,Biology,32
S03320,Riya,9,English,69
S03321,Priya,11,Physics,97
S03322,Ivy,9,Physics,38
S03323,Manoj,9,English,51
S03324,Riya,9,Science,57
S03325,Riya,10,Science,43
S03326,Grace,9,English,91
S03327,Grace,9,Science,99
S03328,Jack,12,Biology,33
S03329,Liya,11,Chemistry,98
S03330,Priya,12,Physics,35
S03331,Diana,9,English,98
S03332,Liya,9,Science,43
S03333,Liya,10,Biology,39
S03334,Charlie,9,Biology,72
S03335,Tara,12,Science,96
S03336,Tara,10,Science,83
S03337,Priya,9,English,36
S03338,Eva,9,Chemistry,47
S03339,Bob,12,Chemistry,56
S03340,Om,11,Biology,63
S03341,Henry,11,Computer,42
S03342,Manoj,9,Biology,62
S03343,Manoj,12,Computer,82
S03344,Qadir,11,Chemistry,65
S03345,Diana,9,Biology,41
S03346,Qadir,11,Science,34
S03347,Bob,12,Physics,78
S03348,Bob,12,Chemistry,69
S03349,Manoj,12,Science,30
S03350,Eva,11,Math,81
S03351,Tara,10,Science,85
S03352,Liya,11,English,43
S03353,Frank,11,Physics,93
S03354,Grace,12,Science,38
S03355,Karan,12,Science,36
S03356,Bob,9,Science,47
S03357,Diana,9,Computer,61
S03358,Grace,12,English,73
S03359,Liya,10,Chemistry,96
S03360,Manoj,9,Science,91
S03361,Ivy,11,English,38
S03362,Manoj,10,Science,69
S03363,Bob,11,Science,100
S03364,Jack,12,Physics,43
S03365,Qadir,11,English,55
S03366,Ivy,12,Math,93
S03367,Bob,12,Physics,85
S03368,Diana,11,English,64
S03369,Henry,9,Computer,81
S03370,Frank,12,Biology,75
S03371,Liya,10,Math,60
S03372,Sanjay,11,Math,81
S03373,Sanjay,9,Chemistry,85
S03374,Sanjay,10,Math,67
S03375,Jack,11,Computer,85
S03376,Qadir,9,Physics,44
S03377,Bob,12,Math,56
S03378,Nisha,9,Physics,82
S03379,Henry,11,Chemistry,75
S03380,Priya,10,Biology,98
S03381,Qadir,9,Physics,97
S03382,Diana,9,English,81
S03383,Tara,12,Physics,61
S03384,Karan,12,Chemistry,47
S03385,Jack,11,Computer,95
S03386,Liya,11,Biology,45
S03387,Karan,11,Biology,46
S03388,Priya,10,English,83
S03389,Karan,9,Math,36
S03390,Eva,12,Math,58
S03391,Alice,10,Science,65
S03392,Om,10,Physics,52
S03393,Karan,11,Physics,62
S03394,Diana,10,Science,30
S03395,Alice,10,Math,45
S03396,Frank,10,English,78
S03397,Tara,9,Physics,84
S03398,Riya,9,Physics,71
S03399,Ivy,9,Chemistry,90
S03400,Alice,10,Biology,55
S03401,Eva,11,English,38
S03402,Charlie,12,Chemistry,61
S03403,Manoj,9,English,93
S03404,Om,12,English,61
S03405,Frank,10,Chemistry,41
S03406,Diana,11,Chemistry,72
S03407,Om,9,Chemistry,89
S03408,Nisha,10,English,85
S03409,Diana,12,Math,98
S03410,Alice,12,Science,46
S03411,Diana,9,Math,42
S03412,Henry,11,Biology,75
S03413,Eva,12,Chemistry,82
S03414,Manoj,10,Biology,38
S03415,Karan,12,Physics,70
S03416,Manoj,12,Biology,56
S03417,Ivy,11,English,96
S03418,Nisha,12,Biology,74
S03419,Nisha,9,Physics,82
S03420,Diana,10,Math,54
S03421,Manoj,10,Biology,54
S03422,Frank,10,Computer,87
S03423,Bob,12,Science,44
S03424,Sanjay,11,Chemistry,79
S03425,Qadir,9,Computer,99
S03426,Grace,9,Physics,75
S03427,Grace,12,Biology,38
S03428,Jack,11,Biology,75
S03429,Riya,9,Science,71
S03430,Riya,12,Science,34
S03431,Charlie,9,Chemistry,35
S03432,Nisha,12,English,83
S03433,Riya,12,English,49
S03434,Qadir,9,Chemistry,32
S03435,Om,10,Computer,91
S03436,Qadir,9,Science,83
S03437,Ivy,9,Chemistry,88
S03438,Charlie,12,Physics,72
S03439,Manoj,12,English,66
S03440,Diana,9,English,69
S03441,Om,12,Chemistry,50
S03442,Priya,11,Math,76
S03443,Eva,10,Science,49
S03444,Eva,11,Biology,77
S03445,Alice,10,Computer,43
S03446,Jack,9,Math,80
S03447,Bob,11,Math,100
S03448,Henry,10,English,75
S03449,Qadir,12,Math,96
S03450,Tara,10,Physics,71
S03451,Diana,11,English,93
S03452,Jack,11,Math,56
S03453,Manoj,9,Math,48
S03454,Eva,11,Science,43
S03455,Henry,12,Math,86
S03456,Charlie,10,English,85
S03457,Sanjay,10,Science,99
S03458,Jack,9,Biology,42
S03459,Liya,10,Science,53
S03460,Priya,10,Computer,64
S03461,Liya,10,Biology,81
S03462,Tara,9,Physics,88
S03463,Liya,11,Biology,79
S03464,Charlie,12,Physics,87
S03465,Tara,11,Computer,86
S03466,Priya,11,Math,65
S03467,Nisha,12,English,87
S03468,Liya,9,Physics,76
S03469,Om,12,Computer,94
S03470,Henry,12,Biology,54
S03471,Karan,12,Chemistry,99
S03472,Jack,12,Science,91
S03473,Sanjay,9,Physics,86
S03474,Henry,10,Computer,35
S03475,Bob,10,Math,73
S03476,Eva,11,Physics,86
S03477,Sanjay,12,Chemistry,67
S03478,Qadir,11,English,58
S03479,Charlie,10,Math,38
S03480,Eva,10,Math,64
S03481,Qadir,9,Computer,60
S03482,Nisha,11,Chemistry,77
S03483,Qadir,11,Biology,42
S03484,Manoj,10,Math,93
S03485,Om,9,Biology,69
S03486,Om,10,Biology,74
S03487,Liya,12,Biology,90
S03488,Priya,11,Chemistry,83
S03489,Nisha,11,English,92
S03490,Priya,11,English,70
S03491,Frank,9,Biology,46
S03492,Tara,9,Computer,53
S03493,Manoj,12,Science,97
S03494,Riya,12,Biology,35
S03495,Diana,12,English,68
S03496,Qadir,12,Biology,69
S03497,Liya,10,Physics,97
S03498,Charlie,11,Physics,57
S03499,Sanjay,9,Physics,95
S03500,Nisha,12,Math,75
S03501,Bob,10,Science,78
S03502,Charlie,12,Computer,91
S03503,Tara,10,Math,94
S03504,Qadir,10,Math,76
S03505,Alice,12,Math,83
S03506,Karan,11,Biology,46
S03507,Henry,11,Chemistry,47
S03508,Henry,11,Biology,72
S03509,Nisha,11,Math,98
S03510,Grace,12,Science,77
S03511,Karan,9,Chemistry,80
S03512,Liya,12,Biology,85
S03513,Sanjay,11,Science,62
S03514,Karan,11,Math,77
S03515,Grace,9,Physics,78
S03516,Alice,12,Physics,58
S03517,Manoj,10,Physics,87
S03518,Riya,12,Physics,49
S03519,Henry,12,Chemistry,39
S03520,Frank,10,Physics,98
S03521,Tara,9,Math,88
S03522,Nisha,9,Biology,86
S03523,Karan,12,Computer,84
S03524,Jack,12,Biology,50
S03525,Nisha,10,Math,76
S03526,Frank,9,Chemistry,59
S03527,Riya,12,Chemistry,85
S03528,Om,11,Biology,47
S03529,Priya,9,Physics,48
S03530,Liya,10,Physics,48
S03531,Jack,10,Chemistry,80
S03532,Liya,11,Biology,80
S03533,Charlie,12,Science,35
S03534,Qadir,11,English,43
S03535,Karan,11,Science,80
S03536,Tara,9,Physics,90
S03537,Ivy,12,Biology,47
S03538,Henry,10,Science,54
S03539,Grace,11,Biology,69
S03540,Nisha,11,Computer,83
S03541,Jack,9,Math,30
S03542,Charlie,11,Physics,50
S03543,Riya,9,Physics,35
S03544,Priya,10,English,65
S03545,Qadir,11,English,59
S03546,Ivy,12,Computer,85
S03547,Frank,10,Chemistry,86
S03548,Henry,9,Math,88
S03549,Jack,12,Science,60
S03550,Om,10,Physics,46
S03551,Qadir,11,Chemistry,48
S03552,Grace,12,Chemistry,91
S03553,Riya,9,Science,63
S03554,Nisha,9,Computer,94
S03555,Grace,11,Science,33
S03556,Frank,10,Computer,45
S03557,Liya,9,Computer,80
S03558,Alice,12,Math,66
S03559,Grace,12,Science,42
S03560,Liya,11,Science,77
S03561,Liya,12,Physics,87
S03562,Eva,12,Biology,87
S03563,Sanjay,9,Math,72
S03564,Nisha,12,Computer,32
S03565,Bob,10,Computer,41
S03566,Qadir,12,Math,48
S03567,Jack,11,Math,39
S03568,Nisha,10,English,50
S03569,Priya,10,English,38
S03570,Karan,12,Biology,59
S03571,Karan,11,Chemistry,65
S03572,Grace,10,English,72
S03573,Karan,9,Science,47
S03574,Eva,9,English,43
S03575,Sanjay,10,Math,97
S03576,Om,10,English,97
S03577,Henry,12,Math,91
S03578,Sanjay,12,Science,79
S03579,Liya,10,Math,79
S03580,Charlie,12,English,64
S03581,Manoj,9,Science,47
S03582,Sanjay,11,Computer,35
S03583,Manoj,11,Science,40
S03584,Grace,12,Biology,100
S03585,Qadir,11,Science,80
S03586,Riya,9,Physics,100
S03587,Ivy,10,Biology,98
S03588,Grace,11,English,54
S03589,Manoj,11,Science,38
S03590,Alice,9,Physics,49
S03591,Diana,9,Chemistry,59
S03592,Diana,10,Biology,84
S03593,Karan,9,Biology,89
S03594,Diana,9,Science,80
S03595,Tara,9,Math,40
S03596,Tara,9,Computer,39
S03597,Eva,12,Biology,33
S03598,Karan,9,Math,54
S03599,Diana,9,English,74
S03600,Frank,11,Computer,100
S03601,Alice,11,Physics,56
S03602,Karan,10,English,55
S03603,Ivy,12,Chemistry,82
S03604,Grace,9,Physics,94
S03605,Tara,9,Math,87
S03606,Tara,10,Math,78
S03607,Sanjay,11,Biology,90
S03608,Sanjay,11,Science,69
S03609,Om,11,Chemistry,66
S03610,Tara,11,Computer,72
S03611,Ivy,10,Biology,48
S03612,Jack,11,Biology,55
S03613,Tara,9,Physics,90
S03614,Diana,10,Biology,55
S03615,Frank,12,Science,40
S03616,Frank,9,Science,65
S03617,Bob,11,Science,95
S03618,Liya,12,Physics,76
S03619,Sanjay,11,Science,72
S03620,Sanjay,12,English,52
S03621,Liya,12,Math,45
S03622,Priya,10,Math,80
S03623,Liya,10,Computer,52
S03624,Om,11,Computer,58
S03625,Bob,10,Computer,76
S03626,Bob,12,Chemistry,84
S03627,Jack,9,Science,51
S03628,Ivy,11,Physics,36
S03629,Grace,11,Biology,99
S03630,Om,9,Science,93
S03631,Grace,11,Computer,88
S03632,Sanjay,11,Computer,85
S03633,Ivy,9,Science,91
S03634,Alice,12,Chemistry,96
S03635,Ivy,10,Physics,51
S03636,Priya,12,Science,79
S03637,Karan,11,Computer,93
S03638,Qadir,10,Science,83
S03639,Sanjay,9,Science,99
S03640,Priya,10,Science,89
S03641,Karan,9,Computer,50
S03642,Qadir,9,Science,92
S03643,Sanjay,12,Physics,71
S03644,Manoj,12,Computer,59
S03645,Priya,11,Science,76
S03646,Henry,10,Computer,53
S03647,Liya,11,Chemistry,39
S03648,Liya,12,Biology,88
S03649,Bob,12,Computer,66
S03650,Om,12,Computer,45
S03651,Grace,9,Math,48
S03652,Henry,11,Biology,79
S03653,Alice,10,Physics,84
S03654,Qadir,11,Chemistry,65
S03655,Nisha,11,Chemistry,67
S03656,Liya,9,Chemistry,36
S03657,Liya,11,Science,48
S03658,Eva,9,Physics,60
S03659,Riya,9,Math,81
S03660,Karan,12,Chemistry,95
S03661,Priya,11,Science,48
S03662,Om,9,English,82
S03663,Qadir,10,Biology,97
S03664,Frank,9,Science,80
S03665,Diana,10,Computer,43
S03666,Nisha,12,Biology,50
S03667,Karan,9,Math,47
S03668,Om,12,Math,52
S03669,Liya,9,Math,98
S03670,Nisha,10,Math,91
S03671,Nisha,10,Chemistry,80
S03672,Sanjay,10,Science,49
S03673,Manoj,9,Biology,36
S03674,Frank,10,Chemistry,49
S03675,Jack,11,Physics,49
S03676,Grace,12,Chemistry,75
S03677,Ivy,11,Science,77
S03678,Riya,11,Math,100
S03679,Liya,11,Biology,54
S03680,Sanjay,11,Chemistry,53
S03681,Sanjay,11,Physics,96
S03682,Om,10,English,64
S03683,Sanjay,11,Computer,46
S03684,Manoj,11,Computer,71
S03685,Manoj,10,Computer,54
S03686,Bob,12,Chemistry,49
S03687,Qadir,12,Science,73
S03688,Alice,11,English,79
S03689,Tara,11,Computer,67
S03690,Ivy,12,Science,43
S03691,Riya,9,Chemistry,96
S03692,Om,9,English,83
S03693,Eva,10,English,61
S03694,Eva,10,Math,79
S03695,Riya,10,Physics,61
S03696,Sanjay,10,English,67
S03697,Tara,12,English,80
S03698,Frank,9,Computer,41
S03699,Priya,10,Math,83
S03700,Alice,11,Science,38
S03701,Priya,9,Math,46
S03702,Om,11,Physics,45
S03703,Liya,9,Physics,62
S03704,Ivy,11,Computer,74
S03705,Ivy,11,Computer,44
S03706,Manoj,11,Math,39
S03707,Charlie,9,Biology,34
S03708,Karan,12,Science,81
S03709,Qadir,10,English,61
S03710,Liya,12,English,89
S03711,Sanjay,12,Science,32
S03712,Karan,12,Chemistry,54
S03713,Grace,9,English,36
S03714,Manoj,10,English,37
S03715,Grace,12,Math,53
S03716,Karan,11,Math,65
S03717,Riya,12,Physics,97
S03718,Riya,9,Biology,92
S03719,Jack,9,Computer,72
S03720,Om,10,Science,47
S03721,Riya,11,Biology,67
S03722,Frank,9,Biology,55
S03723,Bob,12,Computer,39
S03724,Eva,11,Biology,35
S03725,Liya,10,Biology,76
S03726,Charlie,11,Computer,86
S03727,Frank,12,Biology,37
S03728,Henry,11,Biology,88
S03729,Manoj,10,Chemistry,67
S03730,Riya,9,Biology,67
S03731,Tara,12,Science,90
S03732,Diana,9,Physics,48
S03733,Diana,10,Math,43
S03734,Liya,10,Science,32
S03735,Jack,11,Physics,95
S03736,Priya,9,Physics,57
S03737,Charlie,9,Math,31
S03738,Sanjay,10,Biology,65
S03739,Frank,12,Computer,97
S03740,Jack,9,Chemistry,47
S03741,Riya,9,Physics,80
S03742,Om,11,Biology,76
S03743,Tara,12,English,56
S03744,Sanjay,10,Biology,70
S03745,Bob,12,Science,94
S03746,Liya,10,Computer,49
S03747,Riya,12,Computer,58
S03748,Liya,10,Chemistry,63
S03749,Diana,10,Science,73
S03750,Henry,11,Physics,64
S03751,Liya,10,Biology,88
S03752,Priya,12,Science,67
S03753,Tara,12,English,46
S03754,Grace,9,Math,43
S03755,Alice,11,Math,39
S03756,Priya,10,English,63
S03757,Ivy,11,Science,95
S03758,Charlie,12,Chemistry,31
S03759,Charlie,12,English,49
S03760,Sanjay,11,Math,87
S03761,Manoj,11,Physics,71
S03762,Bob,9,English,80
S03763,Eva,12,Chemistry,32
S03764,Ivy,11,Chemistry,100
S03765,Charlie,10,Physics,98
S03766,Qadir,11,Physics,91
S03767,Eva,12,Math,49
S03768,Riya,10,Chemistry,43
S03769,Tara,9,Science,84
S03770,Priya,12,English,68
S03771,Tara,11,Science,33
S03772,Jack,9,Math,55
S03773,Alice,9,Biology,64
S03774,Alice,10,Math,36
S03775,Grace,10,Physics,71
S03776,Qadir,11,Science,36
S03777,Karan,9,Biology,58
S03778,Alice,11,Computer,79
S03779,Priya,11,Science,61
S03780,Liya,12,Science,75
S03781,Grace,11,Chemistry,84
S03782,Om,10,Science,89
S03783,Manoj,10,Computer,54
S03784,Alice,11,Physics,79
S03785,Manoj,9,Physics,63
S03786,Eva,11,Physics,93
